Date,Open,High,Low,Close,Adj Close,Volume
"Nov 10, 2025",618.9199829101562,624.3099975585938,616.8900146484375,623.22998046875,621.6442260742188,55919900
"Nov 7, 2025",608.3099975585938,609.9500122070312,598.6699829101562,609.739990234375,608.1885375976562,81835400
"Nov 6, 2025",621.7899780273438,622.0399780273438,610.2999877929688,611.6699829101562,610.1136474609375,72115100
"Nov 5, 2025",618.489990234375,626.5999755859375,617.2100219726562,623.280029296875,621.6941528320312,48688500
"Nov 4, 2025",623.280029296875,626.9500122070312,618.4600219726562,619.25,617.67431640625,63830800
"Nov 3, 2025",635.1099853515625,635.8200073242188,629.8499755859375,632.0800170898438,630.4716796875,37154300
"Oct 31, 2025",634.1699829101562,634.2000122070312,626.6900024414062,629.0700073242188,627.4694213867188,66305100
"Oct 30, 2025",632.1699829101562,633.5,625.9400024414062,626.0499877929688,624.45703125,61628600
"Oct 29, 2025",635.5900268554688,637.010009765625,630.25,635.77001953125,634.15234375,67422800
"Oct 28, 2025",630.3599853515625,634.6799926757812,629.25,632.9199829101562,631.3095703125,61195700
"Oct 27, 2025",624.52001953125,628.5499877929688,624.030029296875,628.0900268554688,626.4918823242188,54098600
"Oct 24, 2025",615.989990234375,618.4199829101562,615.1300048828125,617.0999755859375,615.52978515625,47632500
"Oct 23, 2025",604.9099731445312,611.3699951171875,604.52001953125,610.5800170898438,609.0264282226562,42844300
"Oct 22, 2025",610.8200073242188,611.4099731445312,599.739990234375,605.489990234375,603.9493408203125,61478800
"Oct 21, 2025",611.6400146484375,612.719970703125,609.3200073242188,611.3800048828125,609.8244018554688,44538200
"Oct 20, 2025",607.1400146484375,612.7999877929688,607.0700073242188,611.5399780273438,609.9839477539062,45761700
"Oct 17, 2025",597.9500122070312,605.510009765625,596.3699951171875,603.9299926757812,602.393310546875,72024900
"Oct 16, 2025",605.1099853515625,608.3099975585938,595.5,599.989990234375,598.46337890625,70982000
"Oct 15, 2025",604.010009765625,606.7000122070312,595.9299926757812,602.219970703125,600.6876831054688,62805500
"Oct 14, 2025",595.3099975585938,602.6900024414062,590.1300048828125,598.0,596.4784545898438,69203200
"Oct 13, 2025",599.6799926757812,602.9500122070312,597.22998046875,602.010009765625,600.4782104492188,65872600
"Oct 10, 2025",611.4000244140625,613.1799926757812,589.0499877929688,589.5,588.0000610351562,97614800
"Oct 9, 2025",611.47998046875,611.6099853515625,607.47998046875,610.7000122070312,609.1461181640625,45551000
"Oct 8, 2025",605.4099731445312,611.75,605.260009765625,611.4400024414062,609.8842163085938,50629800
"Oct 7, 2025",609.02001953125,609.7100219726562,603.030029296875,604.510009765625,602.9718627929688,58209500
"Oct 6, 2025",608.4500122070312,609.3599853515625,605.969970703125,607.7100219726562,606.1636962890625,41962100
"Oct 3, 2025",606.510009765625,607.3300170898438,601.3900146484375,603.1799926757812,601.645263671875,46482100
"Oct 2, 2025",607.0599975585938,607.1599731445312,602.9299926757812,605.72998046875,604.188720703125,43765400
"Oct 1, 2025",597.1699829101562,603.7899780273438,596.3400268554688,603.25,601.7150268554688,46899600
"Sep 30, 2025",598.4299926757812,600.7100219726562,596.0999755859375,600.3699951171875,598.8424072265625,46533800
"Sep 29, 2025",599.1099853515625,602.0499877929688,597.4099731445312,598.72998046875,597.20654296875,48332900
"Sep 26, 2025",594.3499755859375,596.2999877929688,591.0599975585938,595.969970703125,594.4535522460938,54337400
"Sep 25, 2025",592.2000122070312,595.1199951171875,588.5,593.530029296875,592.0198364257812,70920200
"Sep 24, 2025",599.5800170898438,599.9000244140625,593.3599853515625,596.0999755859375,594.583251953125,49850300
"Sep 23, 2025",602.3699951171875,602.5700073242188,596.97998046875,598.2000122070312,596.6779174804688,64635500
"Sep 22, 2025",597.739990234375,602.8699951171875,597.719970703125,602.2000122070312,600.667724609375,57154800
"Sep 19, 2025",597.3300170898438,600.0499877929688,595.8499755859375,599.3499755859375,597.1326904296875,58196100
"Sep 18, 2025",594.9099731445312,598.1400146484375,592.9600219726562,595.3200073242188,593.11767578125,61069300
"Sep 17, 2025",591.0999755859375,591.75,584.3699951171875,590.0,587.8173828125,69384800
"Sep 16, 2025",592.6099853515625,592.8599853515625,590.489990234375,591.1799926757812,588.992919921875,36942100
"Sep 15, 2025",588.4400024414062,591.7899780273438,588.2899780273438,591.6799926757812,589.4910888671875,44360300
"Sep 12, 2025",585.0399780273438,587.8599853515625,584.0999755859375,586.6599731445312,584.4896850585938,50745900
"Sep 11, 2025",583.239990234375,584.8800048828125,581.6199951171875,584.0800170898438,581.9192504882812,44745800
"Sep 10, 2025",583.739990234375,583.77001953125,578.5499877929688,580.7000122070312,578.5516967773438,49308000
"Sep 9, 2025",579.6699829101562,580.9400024414062,577.0399780273438,580.510009765625,578.3624267578125,44007600
"Sep 8, 2025",578.3699951171875,580.8400268554688,577.77001953125,578.8699951171875,576.728515625,46371400
"Sep 5, 2025",580.489990234375,581.1199951171875,571.530029296875,576.0599975585938,573.9288940429688,68342500
"Sep 4, 2025",570.739990234375,575.5999755859375,569.030029296875,575.22998046875,573.1019287109375,47526300
"Sep 3, 2025",569.22998046875,571.7000122070312,566.72998046875,570.0700073242188,567.9610595703125,54230200
"Sep 2, 2025",561.3099975585938,565.969970703125,559.5399780273438,565.6199951171875,563.5274658203125,65876800
"Aug 29, 2025",574.6599731445312,575.030029296875,568.5399780273438,570.4000244140625,568.2899169921875,56030400
"Aug 28, 2025",574.1099853515625,578.0,572.4600219726562,577.0800170898438,574.9451293945312,46787900
"Aug 27, 2025",571.5900268554688,574.4099731445312,570.3699951171875,573.489990234375,571.368408203125,36927100
"Aug 26, 2025",569.8300170898438,572.9199829101562,568.7999877929688,572.6099853515625,570.4916381835938,34103000
